id,origin,cs,power,destination,path
27165,14,20,120,3,"[41, 45, 59, 62, 66, 74, 38, 35]"
27166,15,15,120,14,[44]
27167,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
27168,13,13,50,9,"[38, 36, 32, 26]"
27169,10,15,120,12,"[28, 46, 69, 66, 74, 38]"
27170,10,15,120,15,[28]
27171,17,13,120,11,"[53, 57, 46, 69, 66, 74, 38, 36]"
27172,10,13,50,14,"[27, 33, 37, 39, 76, 71]"
27173,19,15,120,4,"[57, 44, 40, 31]"
27174,15,15,50,19,[45]
27175,19,5,50,16,"[58, 52, 47, 19, 15, 12, 16, 22]"
27176,10,11,120,17,"[27, 32, 29, 49]"
27177,17,11,50,18,"[52, 48, 27, 32, 29, 50]"
27178,10,11,120,9,"[27, 32, 26]"
27179,16,11,50,8,"[48, 27, 32, 29, 47]"
27180,17,13,120,6,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12]"
27181,5,5,120,15,"[13, 25, 28]"
27182,1,1,120,7,"[1, 4, 16, 20]"
27183,15,15,50,10,[43]
27184,22,15,120,15,[67]
27185,16,20,120,10,"[50, 56, 60, 55, 48]"
27186,24,20,120,4,"[75, 64, 60, 54, 17, 19, 15, 11]"
27187,17,15,120,21,"[53, 57, 46, 69]"
27188,8,11,120,10,"[22, 48, 27, 32]"
27189,10,15,120,15,[28]
27190,9,11,120,14,"[25, 27, 34]"
27191,8,15,120,15,"[22, 49, 53, 57]"
27192,17,11,50,18,"[52, 48, 27, 32, 29, 50]"
27193,22,11,120,21,"[70, 71, 40, 34, 42, 73, 75]"
27194,22,5,50,24,"[67, 43, 26, 23, 11, 8, 7, 37, 39]"
27195,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
27196,18,1,120,1,"[54, 17, 19, 14, 3]"
27197,21,20,120,24,"[64, 62, 66]"
27198,15,15,120,14,[44]
27199,5,5,120,8,"[12, 16]"
27200,16,1,120,7,"[47, 19, 14, 3, 1, 4, 16, 20]"
27201,20,20,120,12,"[62, 66, 74, 38]"
27202,9,15,120,15,"[25, 28]"
27203,11,11,120,22,"[34, 41, 46]"
27204,13,13,50,7,"[39, 75, 64, 60, 54]"
27205,17,5,50,19,"[52, 47, 19, 15, 12, 16, 22, 49, 53]"
27206,22,20,120,23,"[68, 63, 70]"
27207,10,13,120,16,"[27, 33, 37, 38, 36, 32, 29]"
27208,10,1,120,1,"[26, 23, 11, 8, 5]"
27209,17,15,120,16,"[53, 57, 45, 58, 52]"
27210,13,13,50,15,"[39, 75, 65, 67]"
27211,22,11,120,11,"[70, 71, 40]"
27212,23,20,120,20,"[72, 68]"
27213,20,20,50,8,"[60, 54, 17]"
27214,15,15,50,20,"[45, 59]"
27215,10,13,120,16,"[27, 33, 37, 38, 36, 32, 29]"
27216,3,20,120,17,"[7, 37, 39, 75, 64, 61, 58]"
27217,12,11,120,11,[36]
27218,11,11,50,14,[34]
27219,4,5,50,21,"[9, 13, 25, 28, 46, 69]"
27220,20,20,50,19,[61]
27221,10,20,50,22,"[29, 50, 56, 63]"
27222,18,20,120,20,[56]
27223,23,1,120,12,"[73, 74, 38, 35, 5, 2, 7]"
27224,17,5,50,7,"[52, 47, 19, 15, 12, 16, 20]"
27225,17,20,120,20,"[53, 59]"
27226,20,20,120,8,"[60, 54, 17]"
27227,20,20,50,17,"[61, 58]"
27228,16,1,120,17,"[47, 19, 14, 3, 1, 4, 16, 22, 49]"
27229,16,13,120,10,"[48, 27, 33, 37, 38, 36, 32]"
27230,20,20,120,6,"[60, 54, 17, 19]"
27231,5,5,50,16,"[12, 16, 22]"
27232,23,20,120,12,"[72, 68, 62, 66, 74, 38]"
27233,8,5,50,18,"[19, 15, 12, 16, 20, 18]"
27234,8,20,120,11,"[20, 18, 56, 60, 55, 48, 27]"
27235,14,11,120,24,"[40, 34, 42, 73]"
27236,22,20,120,14,"[68, 61, 57, 44]"
27237,19,20,120,17,"[59, 61, 58]"
27238,20,20,120,19,[61]
27239,21,20,120,22,"[64, 63]"
27240,16,20,120,7,"[50, 56, 60, 54]"
27241,11,11,120,22,"[34, 41, 46]"
27242,3,5,50,14,"[6, 9, 11, 10, 34]"
27243,3,1,120,6,"[5, 1, 4]"
27244,4,20,120,10,"[9, 12, 16, 20, 18, 56, 60, 55, 48]"
27245,7,15,120,12,"[18, 55, 49, 53, 57, 46, 69, 66, 74, 38]"
27246,22,13,120,19,"[69, 66, 74, 39, 75, 65, 67, 45]"
27247,8,20,120,20,"[20, 18, 56]"
27248,24,5,50,9,"[74, 38, 35, 6, 9, 13]"
27249,11,11,50,9,"[32, 26]"
27250,20,20,50,4,"[60, 54, 17, 19, 15, 11]"
27251,4,15,120,17,"[10, 34, 41, 45, 58]"
27252,4,15,120,8,"[10, 34, 41, 45, 58, 52, 47]"
27253,5,5,120,2,"[12, 14]"
27254,8,15,120,21,"[22, 49, 53, 57, 46, 69]"
27255,21,13,120,22,"[66, 74, 39, 75, 65]"
27256,17,1,120,10,"[52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
27257,11,11,50,10,[32]
27258,14,11,120,11,[40]
27259,20,20,120,1,"[60, 54, 17, 19, 14, 3]"
27260,3,13,120,9,"[7, 37, 38, 36, 32, 26]"
27261,13,13,50,1,"[38, 35, 5]"
27262,18,13,120,6,"[56, 62, 66, 74, 38, 35, 6, 9, 12]"
27263,10,5,50,17,"[26, 23, 12, 16, 22, 49]"
27264,11,11,50,14,[34]
27265,16,20,120,20,"[50, 56]"
27266,12,15,120,10,"[37, 39, 75, 65, 67, 43]"
27267,13,13,120,24,[39]
27268,5,5,120,8,"[12, 16]"
27269,10,1,120,1,"[26, 23, 11, 8, 5]"
27270,23,1,120,24,"[73, 74, 38, 35, 5, 2, 7, 37, 39]"
27271,7,20,120,12,"[18, 56, 62, 66, 74, 38]"
27272,19,13,120,6,"[57, 46, 69, 66, 74, 38, 35, 6, 9, 12]"
27273,6,5,50,4,"[15, 11]"
27274,10,5,50,9,"[26, 23, 13]"
27275,14,20,120,23,"[41, 45, 59, 63, 70]"
27276,10,15,120,15,[28]
27277,1,1,120,4,"[2, 6]"
27278,14,20,120,10,"[41, 45, 59, 60, 55, 48]"
27279,19,5,50,16,"[58, 52, 47, 19, 15, 12, 16, 22]"
27280,6,15,120,10,"[16, 22, 49, 53, 57, 43]"
27281,10,13,50,9,"[27, 33, 37, 38, 36, 32, 26]"
27282,1,1,120,14,"[2, 7, 36, 34]"
27283,17,5,50,19,"[52, 47, 19, 15, 12, 16, 22, 49, 53]"
27284,10,5,50,2,"[26, 23, 12, 14]"
28560,17,15,50,10,"[53, 57, 43]"
28561,1,1,50,16,"[1, 4, 16, 22]"
28562,10,5,120,16,"[26, 23, 12, 16, 22]"
28563,17,15,50,14,"[53, 57, 44]"
28564,13,13,50,23,"[39, 76]"
28565,16,1,120,17,"[47, 19, 14, 3, 1, 4, 16, 22, 49]"
28566,22,20,50,18,"[68, 60]"
28567,12,20,50,24,"[37, 39, 75, 64, 62, 66]"
28568,16,11,50,17,"[48, 27, 32, 29, 49]"
28569,11,11,120,6,"[31, 9, 12]"
28570,10,20,120,8,"[29, 50, 56, 60, 54, 17]"
28571,4,11,120,9,"[10, 32, 26]"
28572,19,20,50,16,"[59, 60, 55]"
28573,10,11,120,9,"[27, 32, 26]"
28574,11,11,120,7,"[32, 29, 50, 54]"
28575,22,15,50,17,"[67, 45, 58]"
28576,19,20,50,20,[59]
28577,15,15,120,10,[43]
28578,17,5,120,22,"[52, 47, 19, 15, 13, 25, 28, 46]"
28579,23,20,50,20,"[72, 68]"
28580,14,1,120,12,"[40, 33, 35, 5, 2, 7]"
28581,22,1,120,21,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39, 75]"
28582,10,1,120,22,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
28583,9,15,50,21,"[25, 28, 46, 69]"
28584,22,5,120,10,"[67, 43, 26, 23, 13, 25]"
28585,23,11,120,11,"[71, 40]"
28586,11,11,120,10,[32]
28587,17,15,50,15,"[53, 57]"
28588,6,1,120,1,"[14, 3]"
28589,12,11,120,23,"[36, 34, 42]"
28590,10,20,120,22,"[29, 50, 56, 63]"
28591,21,15,50,15,"[65, 67]"
28592,14,13,120,23,"[42, 73, 74, 39, 76]"
28593,1,1,120,6,"[1, 4]"
28594,10,15,50,15,[28]
28595,16,5,120,9,"[47, 19, 15, 13]"
28596,6,1,120,3,"[14, 3, 2]"
28597,22,1,120,19,"[69, 66, 74, 38, 35, 5, 1, 4, 16, 22, 49, 53]"
28598,9,11,120,10,"[25, 27, 32]"
28599,13,13,50,21,"[39, 75]"
28600,9,1,120,16,"[23, 11, 8, 5, 1, 4, 16, 22]"
28601,17,1,120,10,"[52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
28602,14,1,120,17,"[40, 33, 35, 5, 1, 4, 16, 22, 49]"
28603,10,15,50,9,"[28, 43, 26]"
28604,14,15,50,21,"[41, 46, 69]"
28605,8,5,120,7,"[19, 15, 12, 16, 20]"
28606,16,5,120,22,"[47, 19, 15, 13, 25, 28, 46]"
28607,9,11,120,11,"[25, 27]"
28608,2,1,120,8,"[3, 1, 4, 16]"
28609,9,20,120,16,"[25, 29, 50, 56, 60, 55]"
28610,22,11,120,8,"[70, 71, 40, 32, 29, 47]"
28611,17,5,120,6,"[52, 47, 19, 15, 12]"
28612,24,20,50,4,"[75, 64, 60, 54, 17, 19, 15, 11]"
28613,4,15,50,10,"[10, 34, 41, 43]"
28614,12,11,120,11,[36]
28615,21,1,120,24,"[66, 74, 38, 35, 5, 2, 7, 37, 39]"
28616,15,15,50,13,"[46, 69, 66, 74]"
28617,14,11,120,11,[40]
28618,24,20,50,20,"[75, 64]"
28619,13,13,120,4,"[38, 35, 6]"
28620,15,15,50,10,[43]
28621,12,13,120,7,"[37, 39, 75, 64, 60, 54]"
28622,16,5,120,5,"[47, 19, 15]"
28623,11,11,120,10,[32]
28624,3,5,120,12,"[6, 9, 11, 8, 7]"
28625,10,11,120,23,"[27, 34, 42]"
28626,11,11,50,4,[31]
28627,15,15,50,23,"[46, 70]"
28628,10,20,120,14,"[29, 50, 56, 61, 57, 44]"
28629,12,20,50,20,"[37, 39, 75, 64]"
28630,19,5,120,7,"[58, 52, 47, 19, 15, 12, 16, 20]"
28631,17,15,50,14,"[53, 57, 44]"
28632,10,20,120,17,"[29, 50, 56, 61, 58]"
28633,20,20,120,17,"[61, 58]"
28634,20,20,120,22,[63]
28635,12,13,120,13,[37]
28636,21,20,50,20,[64]
28637,23,1,120,12,"[73, 74, 38, 35, 5, 2, 7]"
28638,9,11,120,21,"[25, 27, 34, 42, 73, 75]"
28639,9,15,50,15,"[25, 28]"
28640,11,11,50,10,[32]
28641,10,1,120,9,"[26, 23, 11, 8, 5, 2, 6, 9, 13]"
28642,22,15,50,15,[67]
28643,11,11,120,9,"[32, 26]"
28644,15,15,120,22,[46]
28645,10,5,120,5,"[26, 23]"
28646,14,1,120,22,"[40, 33, 35, 5, 2, 7, 37, 39, 75, 65]"
28647,16,15,50,21,"[49, 53, 57, 46, 69]"
28648,20,20,120,17,"[61, 58]"
28649,7,13,120,23,"[18, 56, 62, 66, 74, 39, 76]"
28650,21,5,120,24,"[65, 67, 43, 26, 23, 11, 8, 7, 37, 39]"
28651,20,20,120,16,"[60, 55]"
28652,20,20,50,10,"[60, 55, 48]"
28653,12,20,50,8,"[37, 39, 75, 64, 60, 54, 17]"
28654,5,5,50,9,[13]
28655,7,15,50,9,"[18, 55, 49, 53, 57, 43, 26]"
28656,19,15,50,15,[57]
28657,22,20,50,20,[68]
28658,12,13,120,13,[37]
28659,10,1,120,13,"[26, 23, 11, 8, 5, 2, 7, 37]"
28660,21,15,50,22,"[65, 67, 46]"
28661,10,5,120,5,"[26, 23]"
28662,17,20,50,21,"[53, 59, 62]"
28663,10,20,50,16,"[29, 50, 56, 60, 55]"
28664,16,11,50,9,"[48, 27, 32, 26]"
28665,16,5,120,10,"[47, 19, 15, 13, 25]"
28666,1,1,120,15,"[2, 7, 37, 39, 75, 65, 67]"
28667,19,20,50,10,"[59, 60, 55, 48]"
28668,15,15,120,12,"[46, 69, 66, 74, 38]"
28669,13,13,120,12,[38]
28670,13,13,120,11,"[38, 36]"
28671,23,15,50,22,"[72, 67, 46]"
28672,17,13,120,13,"[53, 57, 46, 69, 66, 74]"
28673,4,15,50,15,"[10, 34, 41]"
28674,17,11,120,8,"[52, 48, 27, 32, 29, 47]"
28675,15,15,50,20,"[45, 59]"
28676,20,20,50,10,"[60, 55, 48]"
28677,13,13,50,14,"[39, 76, 71]"
28678,19,20,50,20,[59]
28679,15,15,120,10,[43]
28680,17,11,50,21,"[52, 48, 27, 34, 42, 73, 75]"
28681,20,20,50,22,[63]
28682,22,15,50,24,"[67, 46, 69, 66]"
28683,19,11,120,10,"[57, 44, 40, 32]"
28684,17,20,50,20,"[53, 59]"
28685,12,13,120,17,"[37, 39, 75, 65, 67, 45, 58]"
28686,17,13,120,22,"[53, 57, 46, 69, 66, 74, 39, 75, 65]"
28687,10,5,120,12,"[26, 23, 11, 8, 7]"
28688,12,20,50,8,"[37, 39, 75, 64, 60, 54, 17]"
28689,8,5,120,9,"[19, 15, 13]"
28690,6,1,120,19,"[14, 3, 1, 4, 16, 22, 49, 53]"
28691,1,1,50,7,"[1, 4, 16, 20]"
28692,15,15,120,24,"[46, 69, 66]"
28693,15,15,120,14,[44]
28694,11,11,120,15,"[34, 41]"
28695,11,11,120,23,"[34, 42]"
28696,13,13,120,16,"[38, 36, 32, 29]"
28697,9,1,120,10,"[23, 11, 8, 5, 2, 6, 9, 13, 25]"
28698,15,15,120,22,[46]
28699,5,5,120,4,[11]
28700,15,15,120,22,[46]
28701,11,11,120,17,"[32, 29, 49]"
28702,22,11,120,23,"[70, 71, 40, 34, 42]"
28703,10,13,120,20,"[27, 33, 37, 39, 75, 64]"
28704,17,15,50,15,"[53, 57]"
28705,20,20,120,10,"[60, 55, 48]"
28706,17,1,120,22,"[52, 47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
28707,10,1,120,2,"[26, 23, 11, 8, 5, 1]"
28708,14,15,50,10,"[41, 43]"
28709,22,13,120,24,"[69, 66, 74, 39]"
28710,10,15,50,22,"[28, 46]"
28711,20,20,50,14,"[61, 57, 44]"
28712,11,11,120,19,"[34, 41, 45]"
28713,15,15,50,17,"[45, 58]"
28714,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
28715,17,11,50,10,"[52, 48, 27, 32]"
28716,9,15,50,16,"[25, 28, 45, 58, 52]"
28717,20,20,50,16,"[60, 55]"
28718,22,15,50,10,"[67, 43]"
28719,16,1,120,19,"[47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
28720,23,11,120,22,"[71, 40, 34, 41, 46]"
28721,19,5,120,9,"[58, 52, 47, 19, 15, 13]"
28722,22,13,120,9,"[69, 66, 74, 38, 36, 32, 26]"
28723,13,13,120,15,"[39, 75, 65, 67]"
28724,12,13,120,9,"[37, 38, 36, 32, 26]"
28725,24,13,120,13,[74]
28726,17,5,120,16,"[52, 47, 19, 15, 12, 16, 22]"
28727,19,13,120,17,"[57, 46, 69, 66, 74, 39, 75, 65, 67, 45, 58]"
28728,16,13,120,8,"[48, 27, 33, 37, 38, 35, 6, 9, 12, 16]"
28729,24,20,50,20,"[75, 64]"
28730,14,1,120,1,"[40, 33, 35, 5]"
28731,15,15,120,17,"[45, 58]"
28732,12,11,120,11,[36]
28733,13,13,120,19,"[39, 75, 65, 67, 45]"
28734,19,13,120,22,"[57, 46, 69, 66, 74, 39, 75, 65]"
28735,17,1,120,6,"[52, 47, 19, 14, 3, 1, 4]"
28736,17,20,50,9,"[53, 59, 60, 55, 48, 26]"
28737,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
28738,8,15,50,19,"[22, 49, 53, 57, 45]"
28739,21,20,50,20,[64]
28740,10,1,120,22,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
28741,17,11,120,9,"[52, 48, 27, 32, 26]"
28742,12,11,120,11,[36]
28743,15,15,50,10,[43]
28744,10,5,120,7,"[26, 23, 12, 16, 20]"
28745,22,13,120,17,"[69, 66, 74, 39, 75, 65, 67, 45, 58]"
28746,10,11,120,20,"[27, 32, 29, 50, 56]"
28747,11,11,120,4,[31]
28748,10,5,120,5,"[26, 23]"
28749,4,1,120,17,"[8, 5, 1, 4, 16, 22, 49]"
28750,24,1,120,22,"[74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
28751,16,20,50,20,"[50, 56]"
28752,23,11,120,11,"[71, 40]"
28753,16,15,50,21,"[49, 53, 57, 46, 69]"
28754,22,13,120,23,"[69, 66, 74, 39, 76]"
28755,4,5,120,5,[9]
28756,20,20,50,11,"[61, 57, 44, 40]"
28757,22,1,120,24,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39]"
28758,10,1,120,20,"[26, 23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
28759,21,15,50,15,"[65, 67]"
28760,23,1,120,22,"[73, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
28761,7,15,50,16,"[18, 55, 49, 53, 57, 45, 58, 52]"
28762,9,13,50,8,"[25, 27, 33, 37, 38, 35, 6, 9, 12, 16]"
28763,12,15,50,15,"[37, 39, 75, 65, 67]"
28764,23,11,120,10,"[71, 40, 32]"
28765,16,13,50,19,"[48, 27, 33, 37, 39, 75, 65, 67, 45]"
28766,4,20,50,20,"[9, 12, 16, 20, 18, 56]"
28767,6,15,50,8,"[16, 22, 49, 53, 57, 45, 58, 52, 47]"
28768,10,5,120,5,"[26, 23]"
28769,14,1,120,12,"[40, 33, 35, 5, 2, 7]"
28770,14,11,120,11,[40]
28771,22,13,120,10,"[69, 66, 74, 38, 36, 32]"
28772,2,11,120,17,"[4, 15, 11, 10, 32, 29, 49]"
28773,9,11,120,20,"[25, 27, 32, 29, 50, 56]"
28774,4,15,50,15,"[10, 34, 41]"
28775,9,11,120,22,"[25, 27, 34, 41, 46]"
28776,2,1,120,16,"[3, 1, 4, 16, 22]"
28777,7,13,120,12,"[18, 56, 62, 66, 74, 38]"
28778,14,11,120,10,"[40, 32]"
28779,14,13,120,22,"[42, 73, 74, 39, 75, 65]"
28780,14,20,50,10,"[41, 45, 59, 60, 55, 48]"
28781,13,13,50,14,"[39, 76, 71]"
28782,19,20,50,20,[59]
28783,10,13,50,7,"[27, 33, 37, 39, 75, 64, 60, 54]"
28784,10,20,50,2,"[29, 50, 56, 60, 54, 17, 19, 14]"
30060,9,11,50,14,"[25, 27, 34]"
30061,12,13,50,24,"[37, 39]"
30062,17,5,120,19,"[52, 47, 19, 15, 12, 16, 22, 49, 53]"
30063,13,13,120,15,"[39, 75, 65, 67]"
30064,23,1,120,21,"[73, 74, 38, 35, 5, 2, 7, 37, 39, 75]"
30065,9,5,120,20,"[23, 12, 16, 20, 18, 56]"
30066,9,11,50,10,"[25, 27, 32]"
30067,9,20,50,18,"[25, 29, 50, 56, 60]"
30068,22,13,50,19,"[69, 66, 74, 39, 75, 65, 67, 45]"
30069,20,20,50,16,"[60, 55]"
30070,17,11,50,14,"[52, 48, 27, 34]"
30071,15,15,120,16,"[45, 58, 52]"
30072,16,20,120,19,"[50, 56, 61]"
30073,14,20,120,22,"[41, 45, 59, 63]"
30074,12,5,120,10,"[35, 6, 9, 13, 25]"
30075,20,20,50,17,"[61, 58]"
30076,4,11,50,11,[10]
30077,8,11,120,2,"[22, 48, 27, 31, 9, 12, 14]"
30078,13,13,120,14,"[39, 76, 71]"
30079,16,20,120,9,"[50, 56, 60, 55, 48, 26]"
30080,16,11,120,7,"[48, 27, 32, 29, 50, 54]"
30081,16,15,120,15,"[49, 53, 57]"
30082,13,13,120,15,"[39, 75, 65, 67]"
30083,10,11,50,14,"[27, 34]"
30084,22,1,120,23,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39, 76]"
30085,16,11,50,10,"[48, 27, 32]"
30086,21,11,50,22,"[66, 76, 71, 40, 34, 41, 46]"
30087,22,13,50,13,"[69, 66, 74]"
30088,16,1,120,13,"[47, 19, 14, 3, 2, 7, 37]"
30089,22,5,120,19,"[67, 43, 26, 23, 12, 16, 22, 49, 53]"
30090,10,1,120,1,"[26, 23, 11, 8, 5]"
30091,7,5,120,8,"[17, 19, 15, 12, 16]"
30092,23,5,120,24,"[71, 40, 31, 9, 11, 8, 7, 37, 39]"
30093,14,13,50,10,"[42, 73, 74, 38, 36, 32]"
30094,23,5,120,24,"[71, 40, 31, 9, 11, 8, 7, 37, 39]"
30095,18,11,50,17,"[55, 48, 27, 32, 29, 49]"
30096,23,20,120,10,"[72, 68, 60, 55, 48]"
30097,16,5,120,14,"[47, 19, 15, 11, 10, 34]"
30098,11,11,120,9,"[32, 26]"
30099,12,13,50,13,[37]
30100,14,11,50,11,[40]
30101,13,13,50,11,"[38, 36]"
30102,18,5,120,17,"[54, 17, 19, 15, 12, 16, 22, 49]"
30103,22,1,120,16,"[69, 66, 74, 38, 35, 5, 1, 4, 16, 22]"
30104,14,5,120,10,"[40, 31, 9, 13, 25]"
30105,2,11,50,10,"[4, 15, 11, 10, 32]"
30106,7,13,50,17,"[18, 56, 62, 66, 74, 39, 75, 65, 67, 45, 58]"
30107,7,5,120,11,"[17, 19, 15, 11, 10]"
30108,8,15,120,9,"[22, 49, 53, 57, 43, 26]"
30109,11,11,50,20,"[32, 29, 50, 56]"
30110,21,5,120,10,"[65, 67, 43, 26, 23, 13, 25]"
30111,1,1,120,8,"[1, 4, 16]"
30112,19,11,50,18,"[57, 44, 40, 32, 29, 50]"
30113,17,20,120,11,"[53, 59, 60, 55, 48, 27]"
30114,21,15,120,15,"[65, 67]"
30115,23,13,50,13,"[73, 74]"
30116,14,11,50,10,"[40, 32]"
30117,13,13,50,10,"[38, 36, 32]"
30118,14,11,50,11,[40]
30119,11,11,50,24,"[34, 42, 73]"
30120,13,13,50,20,"[39, 75, 64]"
30121,14,20,120,17,"[41, 45, 59, 61, 58]"
30122,22,15,120,15,[67]
30123,6,5,120,17,"[15, 12, 16, 22, 49]"
30124,10,13,120,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
30125,15,15,120,17,"[45, 58]"
30126,11,11,50,12,[33]
30127,19,5,120,16,"[58, 52, 47, 19, 15, 12, 16, 22]"
30128,11,11,50,20,"[32, 29, 50, 56]"
30129,11,11,50,23,"[34, 42]"
30130,20,20,50,21,[62]
30131,24,11,50,21,"[76, 71, 40, 34, 42, 73, 75]"
30132,16,5,120,4,"[47, 19, 15, 11]"
30133,17,11,50,7,"[52, 48, 27, 32, 29, 50, 54]"
30134,21,20,120,17,"[64, 61, 58]"
30135,15,15,120,14,[44]
30136,20,20,120,22,[63]
30137,22,20,120,20,[68]
30138,10,13,50,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
30139,10,13,120,7,"[27, 33, 37, 39, 75, 64, 60, 54]"
30140,15,15,50,9,"[43, 26]"
30141,5,5,120,11,"[11, 10]"
30142,10,20,50,7,"[29, 50, 56, 60, 54]"
30143,22,5,120,5,"[67, 43, 26, 23]"
30144,7,1,120,1,"[17, 19, 14, 3]"
30145,19,13,50,10,"[57, 46, 69, 66, 74, 38, 36, 32]"
30146,8,5,120,11,"[19, 15, 11, 10]"
30147,11,11,120,10,[32]
30148,17,13,50,13,"[53, 57, 46, 69, 66, 74]"
30149,23,15,120,15,"[72, 67]"
30150,19,15,120,18,"[57, 45, 58, 52, 50]"
30151,23,15,120,10,"[72, 67, 43]"
30152,12,1,120,24,"[35, 5, 2, 7, 37, 39]"
30153,21,11,50,16,"[66, 76, 71, 40, 32, 29]"
30154,20,20,120,12,"[62, 66, 74, 38]"
30155,15,15,50,22,[46]
30156,12,11,50,11,[36]
30157,11,11,50,7,"[32, 29, 50, 54]"
30158,18,20,120,10,"[56, 60, 55, 48]"
30159,19,5,120,17,"[58, 52, 47, 19, 15, 12, 16, 22, 49]"
30160,13,13,120,23,"[39, 76]"
30161,16,5,120,10,"[47, 19, 15, 13, 25]"
30162,10,20,120,6,"[29, 50, 56, 60, 54, 17, 19]"
30163,17,20,120,19,"[53, 59, 61]"
30164,10,13,120,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
30165,14,15,120,15,[41]
30166,6,5,120,16,"[15, 12, 16, 22]"
30167,19,5,120,17,"[58, 52, 47, 19, 15, 12, 16, 22, 49]"
30168,6,5,120,17,"[15, 12, 16, 22, 49]"
30169,23,5,120,21,"[71, 40, 31, 9, 13, 25, 28, 46, 69]"
30170,5,5,120,22,"[13, 25, 28, 46]"
30171,19,20,120,20,[59]
30172,15,15,50,11,"[44, 40]"
30173,5,5,120,8,"[12, 16]"
30174,12,5,120,10,"[35, 6, 9, 13, 25]"
30175,20,20,120,16,"[60, 55]"
30176,6,5,120,19,"[15, 12, 16, 22, 49, 53]"
30177,16,20,120,17,"[50, 56, 61, 58]"
30178,20,20,120,24,"[62, 66]"
30179,10,11,50,22,"[27, 34, 41, 46]"
30180,9,1,120,16,"[23, 11, 8, 5, 1, 4, 16, 22]"
30181,15,15,50,5,"[43, 26, 23]"
30182,10,11,50,13,"[27, 33, 37]"
30183,16,5,120,6,"[47, 19, 15, 12]"
30184,24,11,50,16,"[76, 71, 40, 32, 29]"
30185,13,13,50,14,"[39, 76, 71]"
30186,17,20,120,22,"[53, 59, 63]"
30187,10,1,120,17,"[26, 23, 11, 8, 5, 1, 4, 16, 22, 49]"
30188,8,20,120,20,"[20, 18, 56]"
30189,13,13,120,10,"[38, 36, 32]"
30190,19,20,120,20,[59]
30191,21,13,50,12,"[66, 74, 38]"
30192,22,20,120,20,[68]
30193,11,11,120,23,"[34, 42]"
30194,7,1,120,10,"[17, 19, 14, 3, 2, 6, 9, 13, 25]"
30195,7,5,120,10,"[17, 19, 15, 13, 25]"
30196,16,11,120,2,"[48, 27, 31, 9, 12, 14]"
30197,10,1,120,7,"[26, 23, 11, 8, 5, 1, 4, 16, 20]"
30198,22,1,120,24,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39]"
30199,22,1,120,14,"[69, 66, 74, 38, 35, 5, 2, 7, 36, 34]"
30200,16,20,120,20,"[50, 56]"
30201,11,11,50,10,[32]
30202,15,15,50,14,[44]
30203,22,5,120,16,"[67, 43, 26, 23, 12, 16, 22]"
30204,9,11,50,11,"[25, 27]"
30205,8,5,120,9,"[19, 15, 13]"
30206,22,11,50,11,"[70, 71, 40]"
30207,21,1,120,10,"[66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
30208,15,15,50,21,"[46, 69]"
30209,8,15,120,15,"[22, 49, 53, 57]"
30210,14,5,120,9,"[40, 31, 9, 13]"
30211,11,11,120,4,[31]
30212,10,11,50,7,"[27, 32, 29, 50, 54]"
30213,13,13,50,10,"[38, 36, 32]"
30214,16,5,120,10,"[47, 19, 15, 13, 25]"
30215,13,13,120,11,"[38, 36]"
30216,10,11,50,22,"[27, 34, 41, 46]"
30217,13,13,50,12,[38]
30218,9,5,120,17,"[23, 12, 16, 22, 49]"
30219,10,20,120,9,"[29, 50, 56, 60, 55, 48, 26]"
30220,10,5,120,5,"[26, 23]"
30221,10,5,120,16,"[26, 23, 12, 16, 22]"
30222,17,15,120,22,"[53, 57, 46]"
30223,22,1,120,1,"[69, 66, 74, 38, 35, 5]"
30224,16,15,120,6,"[49, 53, 57, 45, 58, 52, 47, 19]"
30225,10,15,120,15,[28]
30226,15,15,50,22,[46]
30227,4,5,120,2,"[9, 12, 14]"
30228,19,13,50,13,"[57, 46, 69, 66, 74]"
30229,11,11,120,23,"[34, 42]"
